source,target,relationship_type,qualificacao_socio
MASSAHAKI YAMAMOTO JUNIOR,ELEICOES 2004 CF - SOLEDADE DE MINAS - MG - COMITE FINANC MUN UNICO - PSDB,socio_to_company,16
FELIPE WALLACE SIMONSEN,GIBO INTERNATIONAL EDITORA REPRESENTACAO IMPORTACAO E EXPORTACAO DE MAQUINAS LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,CLUBE RECREATIVO SERRA VERDE,socio_to_company,16
JOAO EDUARDO PIRES PINHEIRO DE LIMA,LIMA E RAMOS LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,MISANT IND E COMERCIO DE CONFECCOES LTDA,socio_to_company,49
LUIZ ANTONIO BULL,GUERINO DECORACOES LTDA,socio_to_company,49
GIDEAO GIACULI,LEGG CRED SOLUCOES IMEDIATAS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,CLUB SAUDE LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,DU'FRADE ALIMENTOS LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,VERTICE FOMENTO MERCANTIL LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,VERTICE FOMENTO MERCANTIL LTDA,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,M&E INDUSTRIA MECANICA E SERVICOS LIMITADA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,ENGLISH & BUSINESS TREINAMENTOS CORPORATIVOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,EMPORIO DOS COPOS LTDA.,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,SAV GEMS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,VIVIAN MENDES FISIOTERAPIA E TREINAMENTOS LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,BH PLATAFORMAS LTDA.,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,COLETIVO AGROECOLOGICO YURAYA (UAY) INOVA SIMPLES (I.S.),socio_to_company,65
DECIO JOSE BERNARDES,SEARA SPE LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,COOPERATIVA DE TRANSPORTE MULTIMODAL E LOGISTICA DE TRES LAGOAS - COOPTRESLOG,socio_to_company,16
JAQUELINE SCARPINELLI,BARCELOS & GOUVEA SERVICOS EMPRESARIAIS LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,ORION BH DESENVOLVIMENTO IMOBILIARIO SPE LTDA,socio_to_company,5
CONCESSOES E PARTICIPACOES BR LTDA,ORION BH DESENVOLVIMENTO IMOBILIARIO SPE LTDA,socio_to_company,22
FELIPE CANCADO VORCARO,ORION BH DESENVOLVIMENTO IMOBILIARIO SPE LTDA,socio_to_company,5
JAQUELINE SCARPINELLI,K G L RECICLAGEM DE PRODUTOS SIDERURGICOS LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,MAKALU FINANCAS E ESTRATEGIA LTDA.,socio_to_company,22
JULIANA SANTOS ROCHA,VERTICE LICITA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,MONTEIRO REFRI COMERCIO E SERVICO LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,C & K RESTAURANTE LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,EXITUS NEGOCIOS LTDA,socio_to_company,49
SEBASTIAO DOS SANTOS MOURA,CARELI REPRESENTACAO COMERCIAL LTDA,socio_to_company,22
HORACIO MAURO DA COSTA MOURAO,LIGA DESPORTIVA CAXAMBUENSE,socio_to_company,16
FELIPE WALLACE SIMONSEN,SYGMA CONSULTORIA FINANCEIRA LTDA,socio_to_company,22
DECIO JOSE BERNARDES,BERNSON LTDA,socio_to_company,49
SEBASTIAO DOS SANTOS MOURA,MASTER LANGUAGE COURSE LTDA,socio_to_company,22
YARA VIRGINIA DA COSTA COLODINO,ONI ASSESSORIA COMERCIAL SOC.CIVIL LTDA,socio_to_company,49
HUMBERTO JOSE GOMES PEREIRA,AMAN PARTICIPACOES E EMPREENDIMENTOS LTDA,socio_to_company,5
FELIPE WALLACE SIMONSEN,KAS CAFE LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,POLI-PHOTO LABORATORIO FOTOGRAFICO E COMERCIO LTDA,socio_to_company,49
CARMEM LUCIA VILELA,PERSON UP DESENVOLVIMENTO ESTRATEGICO LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,GENESIS CONSULTORIA ASSESSORIA E SERVICOS LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,ARMARINHO IRMAOS SILVA LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,SW MASTER EVENTOS E PARTICIPACOES S/A,socio_to_company,16
JAQUELINE SCARPINELLI,NRM CONSULTORIA EM ANALYTICS LTDA,socio_to_company,49
DECIO JOSE BERNARDES,TSG SERVICOS EM SAUDE LTDA,socio_to_company,49
HORACIO MAURO DA COSTA MOURAO,ANDRE TERRAPLANAGEM RP LTDA,socio_to_company,49
CARLOS ROBERTO DE CARVALHO,DISTRIBUIDORA DE BEBIDAS MP LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,TRANCOSO ECO NEGOCIOS IMOBILIARIOS LTDA,socio_to_company,5
FELIPE CANCADO VORCARO,TRES VALES NEGOCIOS IMOBILIARIOS LTDA,socio_to_company,5
JAQUELINE SCARPINELLI,WAZE INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,STAR MUSIC LTDA,socio_to_company,5
VIKING PARTICIPACOES LTDA,STAR MUSIC LTDA,socio_to_company,22
LEONARDO REZENDE FERNANDES,LOCAR SP IMOBILIARIA LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,SAMPAIO ENERGIA SOLAR HOLDING LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,SAMPAIO ENERGIA SOLAR TRES LTDA,socio_to_company,5
WALTER FRANCISCO SAMPAIO FILHO,SAMPAIO ENERGIA SOLAR DOIS LTDA,socio_to_company,5
YARA VIRGINIA DA COSTA COLODINO,CONSTRUTORA MELO PRADO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,JJR COMERCIO DE ROUPAS E UNIFORMES LTDA.,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,LUCS LOGISTICA TRANSPORTE E LOCACAO DE EQUIPAMENTOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,JM EVENTOS LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,PERFECT DESIGN CONFECCAO E ELABORACAO DE DESENHOS LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,ASSOCIACAO CENTRO DE FUTEBOL SENA,socio_to_company,16
WALTER FRANCISCO SAMPAIO FILHO,GUINNER INDUSTRIA DE PLASTICOS LTDA.,socio_to_company,49
FELIPE WALLACE SIMONSEN,REMANSO EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,VISTA AZUL EMPREENDIMENTOS E LOCACAO LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,CRECHE COMUNITARIA LAR INFANTIL DORCAS,socio_to_company,16
JULIANA SANTOS ROCHA,"J RODRIGUES PLANEJAMENTO FISCAL, SOCIETARIO E SUCESSORIO LTDA",socio_to_company,49
DECIO JOSE BERNARDES,SAFRA BARROCA & COMERCIO LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,TERRA VISTA TRANCOSO XV PARTICIPACOES LTDA,socio_to_company,5
WALTER FRANCISCO SAMPAIO FILHO,J. R. TINTAS BRAGANCA PAULISTA LTDA,socio_to_company,49
MARIA BLIDES VILELA LEMOS,SEMPER SAUDE ORAL LTDA.,socio_to_company,49
JAQUELINE SCARPINELLI,ARTHA SERVICOS DE SAUDE LTDA,socio_to_company,22
VIVIANE YAMAMOTO KLOCK,CLEIDE'S MODAS & ACESSORIOS LTDA,socio_to_company,49
CARLOS ROBERTO DE CARVALHO,PADARIA PAOZAO LTDA,socio_to_company,49
CARLOS ROBERTO DE CARVALHO,SCRIPT DIGITAL LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,HELIO E MARLY COMERCIO DE EMBALAGENS LTDA,socio_to_company,22
JAQUELINE SCARPINELLI,MALOX COMERCIO DE METAIS LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,CHEN SETE LAGOAS LTDA,socio_to_company,5
LUIZ ANTONIO BULL,RESTAURANTE TEMPERO AZEITE E MEL LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,TORONTO COMERCIO ATACADISTA DE METAIS LTDA,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,AGROPECUARIA GLAURA & FILHOS LTDA,socio_to_company,22
AUGUSTO FERREIRA LIMA,NK 031 EMPREENDIMENTOS E PARTICIPACOES S.A.,socio_to_company,10
JOAO EDUARDO PIRES PINHEIRO DE LIMA,IGREJA LUZEIRO,socio_to_company,16
MARIA BLIDES VILELA LEMOS,DE FREITAS E REIS DESIGN E PUBLICIDADE LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,OAK RACING TEAM LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,DUALCERT CERTIFICADORA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,N.C PLATAFORMAS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,DATHANET INTERNET PROVEDOR LTDA,socio_to_company,22
MARCIO CHERCHIGLIA VILELA,MANAE LTDA,socio_to_company,49
CARMEM LUCIA VILELA,MERCEARIA LALILEX LTDA,socio_to_company,22
VIVIANE YAMAMOTO KLOCK,"LIDER EMPREENDIMENTOS, PARTICIPACOES E COMERCIO LTDA",socio_to_company,49
FELIPE CANCADO VORCARO,IVANILCE DIAS MARTINS E CIA LTDA,socio_to_company,49
RENAN CHERCHIGLIA VILELA,HM COMERCIO DE EMBALAGENS & FESTAS LTDA,socio_to_company,49
DECIO JOSE BERNARDES,EQUILIBRIO ENGENHARIA CONSULTORIA E SERVICOS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,LEILAX MODAS LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,DANGIL SERVICOS DE COBRANCAS LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,EXPRESSO NEVES LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,BENCORP MEDICINA OCUPACIONAL LTDA.,socio_to_company,49
DECIO JOSE BERNARDES,LYNE NEGOCIOS & SOLUCOES FINANCEIRAS LTDA,socio_to_company,22
DECIO JOSE BERNARDES,BORGES E SERAFIM ASSESSORIA EM COMPUTACAO LTDA,socio_to_company,49
MARIA BLIDES VILELA LEMOS,VLRI TREINAMENTOS DIGITAIS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,4 ESTACOES LAVANDERIA LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,COMERCIAL SILVA ATACADISTA LTDA,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,COXINHA CENTRAL LTDA.,socio_to_company,49
JAQUELINE SCARPINELLI,VITALIZE CONCEPT SAUDE LTDA,socio_to_company,22
JAQUELINE SCARPINELLI,DL STUDIO DE BELEZA LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,ASSOCIACAO EVANGELICA BETEL,socio_to_company,16
VIVIANE YAMAMOTO KLOCK,SUPORT ENGENHARIA DE JUIZ DE FORA LTDA,socio_to_company,22
LUIZ ANTONIO BULL,DALUPE REPRESENTACOES COMERCIAIS LTDA,socio_to_company,49
AUGUSTO FERREIRA LIMA,VOITER COMERCIO DE CEREAIS LTDA,socio_to_company,5
LUIS FELIPE PIRES PINHEIRO DE LIMA,QUALYFORM INDUSTRIA GRAFICA LTDA,socio_to_company,22
LUIZ ANTONIO BULL,JEFAL REPRESENTACOES LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,GRAFITE PROJETOS E CONSTRUCOES LTDA,socio_to_company,49
CARMEM LUCIA VILELA,ALVES E DINIZ CONTADORES ASSOCIADOS LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,VANESSA GUIMARAES SERVICOS LTDA,socio_to_company,49
LUIZ ANTONIO BULL,MELHOR CORRETORA DE SEGUROS DO BRASIL LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,TI BUSCO SERVICOS DE REBOQUE E MECANICA LTDA,socio_to_company,49
GIDEAO GIACULI,LEGG EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,ASSOCIACAO REGIAO BRASIL DA AIIC,socio_to_company,16
LUIZ ANTONIO BULL,EVENES SPORT LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,COMERCIO DE FRUTAS JH LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,LIRIOS PRODUTOS DE PERFUMARIA LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,W & S PARTICIPACOES LTDA,socio_to_company,5
DECIO JOSE BERNARDES,GOULART DIAGNOSTICO POR IMAGEM LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,GREEN HOLDING LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,SEMINOVOS CELULARES LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,ASSET ENERGY HOLDING LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,"VENTURA, BATISTA E CIA. LTDA",socio_to_company,49
LUIZ ANTONIO BULL,BUENO & BUENO COMERCIO E SERVICOS ADMINISTRATIVOS LTDA,socio_to_company,49
AUGUSTO FERREIRA LIMA,PLENO ASSESSORIA E PARTICIPACOES LTDA.,socio_to_company,5
CARMEM LUCIA VILELA,COSTA A COSTA AGROPECUARIA LTDA,socio_to_company,22
JOAO EDUARDO PIRES PINHEIRO DE LIMA,MERCADO SERVE-SEMPRE LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,MELO & SILVA CONSULTORIA CONTABIL E EMPRESARIAL LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,BENSEGUR SERVICOS E CORRETORA DE SEGUROS LTDA,socio_to_company,5
CARMEM LUCIA VILELA,ELETROTECNICA AIR SOLUTION INSTALACOES ELETRICAS LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,RICHARD SCHRODER NUNES TRINDADE EIRELI,socio_to_company,65
FELIPE WALLACE SIMONSEN,APARECIDA CAPRARA PEREIRA E OUTRO,socio_to_company,59
HORACIO MAURO DA COSTA MOURAO,YH TECNOLOGIA EIRELI,socio_to_company,65
VIVIANE YAMAMOTO KLOCK,MVB PARTICIPACOES LTDA,socio_to_company,22
LUIZ ANTONIO BULL,MKI FERRAMENTAS LTDA,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,COXINHA CENTRAL ITAUNA LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,ACFERREIRA CAPITAL LTDA,socio_to_company,49
GIDEAO GIACULI,DRAULIO LINIQUE DE JESUS GONCALVES LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,ELION UNIFORMES E FARDAMENTOS MILITAR LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,LUIZ CARLOS CATALANI E OUTRO,socio_to_company,59
AUGUSTO FERREIRA LIMA,VETOR DE FOMENTO COMERCIAL LTDA,socio_to_company,5
JAQUELINE SCARPINELLI,DRR INFORMATICA LTDA,socio_to_company,49
MARCIO CHERCHIGLIA VILELA,ASSOCIACAO DOS AGRICULTORES E AGRICULTORAS FAMILIARES DO MUNICIPIO DE CRISTALIA,socio_to_company,16
WALTER FRANCISCO SAMPAIO FILHO,AD HEALTH ADMINISTRADORA DE CARTOES DE SAUDE LTDA,socio_to_company,5
LUIZ ANTONIO BULL,R. MELCHOR - MASSA NO PONTO LTDA,socio_to_company,22
LUIZ ANTONIO BULL,DASS MATAS  DISTRIBUICAO E COMERCIO INTERNACIONAL DE ALIMENTOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,HMJ PROJETOS E CONSULTORIA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,CENTRO TERAPEUTICO UNIAO LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,INCORFAST INCORPORADORA LTDA - SCP SUPREMO,socio_to_company,5
HUMBERTO JOSE GOMES PEREIRA,A2 PARTICIPACAO E ADMINISTRACAO LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,MEVI SERVICOS ESPECIALIZADOS DE SEGURANCA EM ANESTESIOLOGIA E DOR SS LTDA,socio_to_company,22
GIDEAO GIACULI,DROGARIA E PERFUMARIA A. Z. LTDA,socio_to_company,49
CARMEM LUCIA VILELA,ANALU NOGUEIRA DIAS E CIA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,"ADVANCE COMERCIO IMPORTACAO DE BRINQUEDOS, PRODUTOS FOTOGRAFICOS E AUTOMOTIVOS LTDA",socio_to_company,22
FELIPE WALLACE SIMONSEN,SAN CYRO EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,49
HUMBERTO JOSE GOMES PEREIRA,RONALDO FERREIRA PERES E CIA LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,CARVOARIA INDUSTRIAL LTDA,socio_to_company,49
HUMBERTO JOSE GOMES PEREIRA,NACIONAL RENT CAR LTDA,socio_to_company,22
WALTER FRANCISCO SAMPAIO FILHO,VAREJAO LAVAPES LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,A DESTRO NICOLETTI & CIA LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,PADARIA DO SOL LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,VILLAGE ELDORADO - ADMINISTRACAO HOTELEIRA LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,RDM EMPREENDIMENTOS E COMERCIO LTDA,socio_to_company,22
MARIA BLIDES VILELA LEMOS,UNIOBRAS - OBRAS E CONSTRUCOES EM GERAL LTDA,socio_to_company,49
MARCIO CHERCHIGLIA VILELA,APPLYBR SOLUCOES CORPORATIVAS DIGITAIS LTDA,socio_to_company,49
DECIO JOSE BERNARDES,ARMAZENS GERAIS SB LTDA.,socio_to_company,22
GUICUIE DOZONO YAMAMOTO,ELENCO INTELIGENCIA PROMOCIONAL LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,MINEIRO DO OESTE COBRANCAS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,MINEIRO DO OESTE COBRANCAS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,MUNDO DA CRIANCA CONFECCOES E PRESENTES LIMITADA,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,OTICAS J G SILVA LTDA,socio_to_company,49
ANDRE KRUSCHEWSKY LIMA,LATICINIO GAMELEIRA LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,ATENA CONSULTORIA DE ESPINOSA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,MCM ASSESSORIA LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,LEGGERE EDITORA LTDA,socio_to_company,49
YARA VIRGINIA DA COSTA COLODINO,SUCO DA ESQUINA LTDA,socio_to_company,22
DANTON MARQUES FIGUEIREDO ROMANIELLO,COMERCIAL TOTAL EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,22
FELIPE WALLACE SIMONSEN,BRUNO & RACHNIK CONSULTORIA E DESENVOLVIMENTO HUMANO LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,JOTAEME REPRESENTACOES LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,SALLUM & MENDONCA COMERCIO E REPRESENTACOES LTDA,socio_to_company,49
DECIO JOSE BERNARDES,JS LOCACOES DE MAQUINAS LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,SHL LTDA,socio_to_company,49
CLAUDILENE FATIMA DE SOUZA SILVA,MV LOGISTICA E DISTRIBUICAO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,LUCCA DISTRIBUIDORA LTDA,socio_to_company,22
GUICUIE DOZONO YAMAMOTO,M C S INDUSTRIA MECÂNICA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,CBX PARTICIPACOES E CONSTRUCOES LTDA.,socio_to_company,49
AUGUSTO FERREIRA LIMA,ORTOGIN SERVICOS MEDICOS LTDA,socio_to_company,22
LUIZ ANTONIO BULL,FOREST PARK ESTACIONAMENTO LTDA,socio_to_company,22
GUICUIE DOZONO YAMAMOTO,JMA CONSTRUCOES LTDA,socio_to_company,49
VICTOR SUNDER DUARTE PUNJABI,TRANSPORTADORA ACFERREIRA LTDA,socio_to_company,5
WALTER FRANCISCO SAMPAIO FILHO,MAURO BRAMBILLA E OUTROS,socio_to_company,59
GUICUIE DOZONO YAMAMOTO,DINIZVALADAO LOCACAO DE IMOVEIS LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,DIDACIO DE BRITO ORGANIZACAO EMPRESARIAL E CONTABIL LTDA,socio_to_company,49
HUMBERTO JOSE GOMES PEREIRA,MATEUS & PERES LTDA,socio_to_company,22
JAQUELINE SCARPINELLI,DEPOSITO DE MATERIAIS PARA CONSTRUCAO SILVESTRE LTDA,socio_to_company,49
DECIO JOSE BERNARDES,MOTORAUTO S/A,socio_to_company,10
VIVIANE YAMAMOTO KLOCK,SOCIEDADE MEDICA VENDA NOVA LTDA,socio_to_company,22
FELIPE CANCADO VORCARO,TOP PARTICIPACOES LTDA,socio_to_company,22
HORACIO MAURO DA COSTA MOURAO,DONA FLORINDA ALIMENTACAO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,MARIANA TOME DA SILVA APOIO ADMINISTRATIVO LTDA,socio_to_company,49
WALTER FRANCISCO SAMPAIO FILHO,PELLUCINHAS BRINQUEDOS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,CLINICA DR. SERGIO PAULO MOTA SOARES & CIA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,LUSIDAMA EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company,38
FELIPE WALLACE SIMONSEN,INTER SINCO OASIS EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,5
FELIPE WALLACE SIMONSEN,AEJ SERVICOS LTDA,socio_to_company,49
DECIO JOSE BERNARDES,RS SAUDE BUCAL LTDA,socio_to_company,22
LUIS FELIPE PIRES PINHEIRO DE LIMA,COBUCI ENTRETENIMENTO LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,ALTA PERFORMANCE PSICOLOGIA E CONSULTORIA EM RH LTDA,socio_to_company,49
GUICUIE DOZONO YAMAMOTO,OPAN SERVICOS DE APOIO LTDA,socio_to_company,49
GIDEAO GIACULI,ALVES E NOVAIS COMERCIO E SERVICOS AGRICOLAS LTDA,socio_to_company,22
GIDEAO GIACULI,AGROPECUARIA PIRAPETINGA LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,LATOR TRANSPORTES LTDA,socio_to_company,22
JAQUELINE SCARPINELLI,LS - LOCADORA DE BENS LTDA,socio_to_company,22
JULIANA SANTOS ROCHA,SUPERMERCADO YAMAMOTO LTDA,socio_to_company,22
GUICUIE DOZONO YAMAMOTO,SUPERMERCADO YAMAMOTO LTDA,socio_to_company,22
MASSAHAKI YAMAMOTO JUNIOR,SUPERMERCADO YAMAMOTO LTDA,socio_to_company,22
VIVIANE YAMAMOTO KLOCK,SUPERMERCADO YAMAMOTO LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,GUAPE COMERCIO DE RACOES E LIMPEZA LTDA,socio_to_company,49
LUIZ ANTONIO BULL,NOEL BAPTISTA DA SILVEIRA JUNIOR LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,NARA TECIDOS LTDA,socio_to_company,22
FELIPE WALLACE SIMONSEN,VILLA TOSCANA EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,IGREJA BATISTA FRUTOS DA FE,socio_to_company,16
AUGUSTO FERREIRA LIMA,CBL ADMINISTRADORA DE BENS E PARTICIPACAO LTDA,socio_to_company,49
VIVIANE YAMAMOTO KLOCK,C.D.L. SERVICOS MEDICOS LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,NATURAL & ORIENTAL COMERCIO LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,MARV CONSTRUTORA LTDA.,socio_to_company,49
MARIA CELIA DE FATIMA RIBEIRO VILELA,MARV CONSTRUTORA LTDA.,socio_to_company,22
DANTON MARQUES FIGUEIREDO ROMANIELLO,SABOR MANIA LANCHES LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,LOCAR IMOBILIARIA LTDA,socio_to_company,49
ANGELO ANTONIO RIBEIRO DA SILVA,W & F COMERCIO DE COLCHOARIA EIRELI,socio_to_company,65
ANDRE KRUSCHEWSKY LIMA,KRUSCHEWSKY CONSULTORIA EMPRESARIAL LTDA,socio_to_company,49
JULIANA SANTOS ROCHA,MAE PANIFICADORA E LANCHONETE LTDA,socio_to_company,49
JOAO EDUARDO PIRES PINHEIRO DE LIMA,MTIG AGRICOLA LTDA,socio_to_company,49
DANTON MARQUES FIGUEIREDO ROMANIELLO,COSTA E CAMPOMORI PSICOLOGIA LTDA,socio_to_company,49
FELIPE CANCADO VORCARO,HIGH LINE NEGOCIOS IMOBILIARIOS LTDA,socio_to_company,5
CARLOS ROBERTO DE CARVALHO,ULTRA PECAS E ACESSORIOS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,M2V CONSULTORIA DE MARKETING LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,TRES IRMAOS VILASBOAS PARTICIPACOES LTDA,socio_to_company,22
YARA VIRGINIA DA COSTA COLODINO,MELO PRADO URBAN LIFE SPE LTDA,socio_to_company,5
JOAO EDUARDO PIRES PINHEIRO DE LIMA,FELLIPE BARP SERVICOS E CURSOS LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,TERRABOA EMPREENDIMENTOS LTDA,socio_to_company,49
DECIO JOSE BERNARDES,CONSTRUTORA UNIAO LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,STRUCT TECHNOLOGY LTDA,socio_to_company,49
LUIS FELIPE PIRES PINHEIRO DE LIMA,INCORFAST RIO GRANDE EMPREENDIMENTOS IMOBILIARIOS SPE LTDA - SCP ABSOLUTTO,socio_to_company,5
LUIS FELIPE PIRES PINHEIRO DE LIMA,MCGM PARTICIPACOES LTDA,socio_to_company,49
FELIPE WALLACE SIMONSEN,MD GESTAO COMERCIAL LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,VILASBOAS E GUIMARAES ATIVIDADES MEDICAS LTDA,socio_to_company,49
JAQUELINE SCARPINELLI,QJR HEALTH SOLUTIONS LTDA,socio_to_company,49
LUIZ ANTONIO BULL,ITARARE IMOVEIS LTDA,socio_to_company,49
LEONARDO REZENDE FERNANDES,WJF IDIOMAS LTDA,socio_to_company,49
MASSAHAKI YAMAMOTO JUNIOR,P L NEGOCIOS E ADMINISTRACAO LTDA,socio_to_company,49
